file_name,BIN,TIME,SHOULDER_DIST,EYE_DIST,SPEED,FWD,SOUND,DISTANCE,Lead vehicle brake onset,Ego vehicle brake onset,Reaction Time,ADAS,ADAS_S,ADAS_E,ID
AAQFE84430,1.5,9.5,0.005289,0.014003,39,-0.3,radio,35.75,-1.5,0.3,1.8,0,nan,nan,
AAQFE84430,2,10,0.004128,0.010147,35,-0.27,radio,34.82,-1.5,0.3,1.8,0,nan,nan,
AAQFE84430,2.5,10.5,0.005198,0.011049,32,-0.14,radio,27.31,-1.5,0.3,1.8,0,nan,nan,
AAQFE84430,3,11,0.005583,0.017703,31,-0.08,radio,26.75,-1.5,0.3,1.8,0,nan,nan,
AAQFE84430,3.5,11.5,0.004428,0.013469,30,-0.08,radio,26.3,-1.5,0.3,1.8,0,nan,nan,
AAQFJ69849,-8,0,0.011355,0.026183,53,0,music,40.71,-5,-4,1,0,nan,nan,
AAQFJ69849,-7.5,0.5,0.017618,0.026235,52,-0.1,music,40.33,-5,-4,1,0,nan,nan,
AAQFJ69849,-7,1,0.008217,0.021461,52,0.1,music,40.54,-5,-4,1,0,nan,nan,
AAQFJ69849,-6.5,1.5,0.006186,0.025586,52,0.06,music,39.31,-5,-4,1,0,nan,nan,
AAQFJ69849,-6,2,0.004818,0.019973,52,0.09,music,38.14,-5,-4,1,0,nan,nan,
AAQFJ69849,-5.5,2.5,0.006691,0.020347,52,-0.1,music,38.46,-5,-4,1,0,nan,nan,
AAQFJ69849,-5,3,0.000005,0.026484,53,0.09,music,38.91,-5,-4,1,0,nan,nan,
AAQFJ69849,-4.5,3.5,0.005188,0.016427,52,-0.04,music,38.82,-5,-4,1,0,nan,nan,
AAQFJ69849,-4,4,0.006431,0.013772,52,-0.07,music,36.78,-5,-4,1,0,nan,nan,
AAQFJ69849,-3.5,4.5,0.004261,0.012861,51,-0.05,music,34.59,-5,-4,1,0,nan,nan,
AAQFJ69849,-3,5,0.004964,0.026719,50,-0.05,music,34.42,-5,-4,1,0,nan,nan,
AAQFJ69849,-2.5,5.5,0.006561,0.01126,49,-0.08,music,34.39,-5,-4,1,0,nan,nan,
AAQFJ69849,-2,6,0.002514,0.020588,48,-0.04,music,33.96,-5,-4,1,0,nan,nan,
AAQFJ69849,-1.5,6.5,0.005229,0.029955,48,0.07,music,33.4,-5,-4,1,0,nan,nan,
AAQFJ69849,-1,7,0.019107,0.029625,48,0.03,music,33.28,-5,-4,1,0,nan,nan,
AAQFJ69849,-0.5,7.5,0.014141,0.01956,47,-0.11,music,33.05,-5,-4,1,0,nan,nan,
AAQFJ69849,0,8,0.009132,0.016012,44,-0.39,music,32.99,-5,-4,1,0,nan,nan,
AAQFJ69849,0.5,8.5,0.011483,0.017029,41,-0.23,music,32.78,-5,-4,1,0,nan,nan,
AAQFJ69849,1,9,0.010671,0.013373,39,-0.21,music,31.9,-5,-4,1,0,nan,nan,
AAQFJ69849,1.5,9.5,0.022336,0.005216,37,-0.05,music,31.75,-5,-4,1,0,nan,nan,
AAQFJ69849,2,10,0.010044,0.000945,37,0.04,music,30.81,-5,-4,1,0,nan,nan,
AAQFJ69849,2.5,10.5,0.014081,0.033702,36,0.02,music,29.87,-5,-4,1,0,nan,nan,
AAQFJ69849,3,11,0.016784,0.034684,36,-0.05,music,29.37,-5,-4,1,0,nan,nan,
AAQFJ69849,3.5,11.5,0.020977,0.041675,36,0.05,music,29.02,-5,-4,1,0,nan,nan,
AAQFL87209,-8,0,0.006052,0.006404,15,0,music,14.94,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,-7.5,0.5,0.007827,0.007238,15,-0.01,music,14.92,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,-7,1,0.009904,0.004255,15,0.01,music,14.93,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,-6.5,1.5,0.001012,0.054261,15,0,music,15.47,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,-6,2,0.003673,0.062392,15,0.01,music,15.65,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,-5.5,2.5,0.00299,0.067061,15,0.12,music,15.72,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,-5,3,0.008107,0.056672,16,0.17,music,18.34,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,-4.5,3.5,0.00856,0.065073,18,0.18,music,18.56,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,-4,4,0.007817,0.063462,19,0.17,music,18.72,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,-3.5,4.5,0.007986,0.060931,21,0.17,music,20.65,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,-3,5,0.005834,0.004307,22,0.03,music,20.74,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,-2.5,5.5,0.009994,0.076819,22,0.13,music,20.81,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,-2,6,0.006388,0.057377,23,0.13,music,20.81,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,-1.5,6.5,0.023872,0.048619,24,0.17,music,20.65,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,-1,7,0.026174,0.050623,26,0.04,music,20.45,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,-0.5,7.5,0.016031,0.021604,25,0.05,music,17.3,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,0,8,0.006437,0.011176,26,-0.38,music,16.82,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,0.5,8.5,0.004948,0.005035,21,-0.41,music,16.25,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,1,9,0.009503,0.007142,17,-0.34,music,12.12,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,1.5,9.5,0.013546,0.019344,13,-0.18,music,11.97,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,2,10,0.017101,0.029524,11,-0.05,music,11.87,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,2.5,10.5,0.020105,0.034502,10,-0.12,music,10.73,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,3,11,0.020145,0.036327,9,-0.12,music,10.72,-2,-0.1,1.9,1,-0.6,0.6,
AAQFL87209,3.5,11.5,0.021732,0.032663,7,-0.1,music,10.72,-2,-0.1,1.9,1,-0.6,0.6,
AAQFM82280,-8,0,0.006285,0.051251,35,0,music,22.03,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,-7.5,0.5,0.005855,0.026496,35,0.01,music,21.21,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,-7,1,0.012262,0.005942,35,-0.01,music,20.38,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,-6.5,1.5,0.015388,0.006716,34,-0.02,music,20.85,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,-6,2,0.01621,0.05978,34,0.01,music,21.09,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,-5.5,2.5,0.016314,0.005839,35,-0.02,music,20.16,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,-5,3,0.003403,0.007167,33,-0.04,music,20.24,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,-4.5,3.5,0.012097,0.007477,33,-0.06,music,20.36,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,-4,4,0.012515,0.014903,33,-0.05,music,22.03,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,-3.5,4.5,0.010233,0.0456,32,-0.03,music,22.18,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,-3,5,0.012764,0.004597,32,-0.02,music,22.43,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,-2.5,5.5,0.022788,0.004397,31,0.04,music,22.22,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,-2,6,0.02336,0.004905,32,0.06,music,22.07,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,-1.5,6.5,0.00894,0.005901,32,-0.03,music,19.87,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,-1,7,0.003009,0.005746,33,-0.02,music,19.71,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,-0.5,7.5,0.004302,0.002066,33,-0.11,music,19.42,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,0,8,0.012396,0.008469,32,-0.51,music,19.13,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,0.5,8.5,0.0142,0.011265,27,-0.47,music,18.88,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,1,9,0.009619,0.004596,22,-0.31,music,18.48,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,1.5,9.5,0.006868,0.02129,18,-0.32,music,18.25,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,2,10,0.003686,0.008201,13,-0.18,music,17.11,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,2.5,10.5,0.005746,0.013571,11,-0.19,music,16.93,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,3,11,0.005494,0.012854,9,-0.21,music,16.68,-2.5,-0.5,2,0,nan,nan,
AAQFM82280,3.5,11.5,0.003521,0.01359,7,-0.21,music,13.95,-2.5,-0.5,2,0,nan,nan,
AAQFP62587,-10,0,0.007764,0.013173,50,0,none,40.67,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-9.5,0.5,0.008859,0.012613,50,0.01,none,40.56,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-9,1,0.006854,0.018625,50,0.05,none,39.38,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-8.5,1.5,0.009507,0.02799,50,0.01,none,39.25,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-8,2,0.002566,0.050945,50,0.02,none,39.08,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-7.5,2.5,0.004139,0.025526,50,-0.01,none,38.92,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-7,3,0.004343,0.027257,50,0.01,none,38.98,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-6.5,3.5,0.005132,0.023494,50,-0.02,none,39.02,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-6,4,0.005985,0.026849,50,-0.06,none,38.55,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-5.5,4.5,0.005808,0.0238,49,-0.04,none,38.52,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-5,5,0.004231,0.022373,49,-0.02,none,38.67,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-4.5,5.5,0.003079,0.018941,48,0.02,none,39.33,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-4,6,0.002507,0.019834,48,-0.03,none,40.1,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-3.5,6.5,0.002647,0.019115,47,-0.03,none,40.18,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-3,7,0.004138,0.022071,47,-0.02,none,38.37,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-2.5,7.5,0.004854,0.022896,47,-0.03,none,38.43,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-2,8,0.003304,0.018677,46,-0.02,none,38.17,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-1.5,8.5,0.004902,0.020999,46,-0.03,none,38.78,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-1,9,0.003813,0.013666,45,-0.03,none,38.89,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,-0.5,9.5,0.001082,0.011842,45,-0.02,none,38.32,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,0,10,0.003551,0.014819,45,-0.04,none,38.65,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,0.5,10.5,0.005097,0.006998,44,-0.42,none,38.76,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,1,11,0.002272,0.003459,41,-0.42,none,38.81,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,1.5,11.5,0.002646,0.00195,36,-0.38,none,39.74,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,2,12,0.003176,0.001115,32,-0.34,none,39.11,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,2.5,12.5,0.005117,0.004046,28,-0.36,none,38.33,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,3,13,0.005071,0.005625,23,-0.33,none,36.01,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,3.5,13.5,0.003602,0.008846,20,-0.27,none,35.39,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,4,14,0.004671,0.008587,16,-0.23,none,34.36,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,4.5,14.5,0.005544,0.007861,14,-0.17,none,30.29,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,5,15,0.006605,0.007879,10,-0.15,none,30.06,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,5.5,15.5,0.007412,0.008877,10,-0.09,none,29.6,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,6,16,0.008931,0.01074,8,-0.07,none,25.6,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,6.5,16.5,0.007423,0.01031,8,-0.04,none,25.22,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,7,17,0.006782,0.011212,7,-0.09,none,24.76,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,7.5,17.5,0.0074,0.011725,7,-0.09,none,20.8,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,8,18,0.008906,0.013242,5,-0.06,none,20.51,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,8.5,18.5,0.009063,0.015849,5,-0.07,none,19.77,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,9,19,0.00958,0.014034,3,-0.05,none,17.34,-7.5,-6.1,1.4,0,nan,nan,
AAQFP62587,9.5,19.5,0.010042,0.013049,3,-0.06,none,17.2,-7.5,-6.1,1.4,0,nan,nan,
AAQFT37167,-10,0,0.005842,0.007755,54,0,none,34.24,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-9.5,0.5,0.009551,0.000428,53,-0.02,none,34.31,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-9,1,0.008013,0.003629,52,-0.01,none,34.22,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-8.5,1.5,0.009556,0.006028,52,-0.01,none,34.01,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-8,2,0.007551,0.003099,51,-0.03,none,34,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-7.5,2.5,0.007849,0.00621,50,-0.09,none,34.19,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-7,3,0.01031,0.008579,49,-0.03,none,34.31,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-6.5,3.5,0.009462,0.045368,48,-0.04,none,34.43,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-6,4,0.008424,0.041066,48,0.03,none,34.56,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-5.5,4.5,0.008315,0.055848,48,0.07,none,34.31,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-5,5,0.007887,0.063347,48,0.07,none,34.58,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-4.5,5.5,0.00963,0.037946,49,0.08,none,34.52,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-4,6,0.011946,0.026606,49,0.11,none,35,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-3.5,6.5,0.008934,0.020868,50,0.1,none,35.31,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-3,7,0.007196,0.019289,51,0.08,none,35.31,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-2.5,7.5,0.005501,0.034158,51,-0.02,none,34.87,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-2,8,0.005329,0.035986,50,0.04,none,34.77,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-1.5,8.5,0.007508,0.026752,50,0.06,none,34.64,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-1,9,0.008225,0.02563,51,0.03,none,30.56,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,-0.5,9.5,0.007156,0.025941,50,-0.23,none,29.37,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,0,10,0.004709,0.02035,47,-0.47,none,28.25,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,0.5,10.5,0.001517,0.012524,41,-0.36,none,27.85,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,1,11,0.000298,0.008698,38,-0.39,none,27.36,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,1.5,11.5,0.000693,0.002948,33,-0.47,none,26.85,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,2,12,0.000652,0.00518,28,-0.54,none,23.27,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,2.5,12.5,0.002331,0.015902,22,-0.42,none,22.79,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,3,13,0.004265,0.022745,18,-0.3,none,22.15,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,3.5,13.5,0.004603,0.027443,12,-0.26,none,19.14,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,4,14,0.001281,0.031678,12,-0.04,none,19.06,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,4.5,14.5,0.003769,0.029483,12,0.01,none,18.96,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,5,15,0.004133,0.029388,12,0.06,none,19.91,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,5.5,15.5,0.005824,0.033459,14,0.12,none,19.9,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,6,16,0.005068,0.027021,14,0.12,none,19.89,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,6.5,16.5,0.004756,0.042187,15,0.02,none,17.91,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,7,17,0.006161,0.074656,15,0.07,none,17.94,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,7.5,17.5,0.003982,0.052017,16,0.04,none,17.9,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,8,18,0.005584,0.036854,16,0.06,none,18.03,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,8.5,18.5,0.00454,0.035767,16,0.01,none,18.03,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,9,19,0.005206,0.031597,16,-0.01,none,17.99,-2,-0.6,1.4,1,nan,nan,
AAQFT37167,9.5,19.5,0.006392,0.032802,16,0.01,none,18.18,-2,-0.6,1.4,1,nan,nan,
AAQFT37976,-8,0,0.016936,0.013483,64,0,none,18.07,-0.5,0,0.5,0,nan,nan,
AAQFT37976,-7.5,0.5,0.016178,0.019799,63,0.03,none,18.4,-0.5,0,0.5,0,nan,nan,
AAQFT37976,-7,1,0.011585,0.012446,63,0.05,none,18.46,-0.5,0,0.5,0,nan,nan,
AAQFT37976,-6.5,1.5,0.011543,0.01029,63,0.03,none,18.67,-0.5,0,0.5,0,nan,nan,
AAQFT37976,-6,2,0.012456,0.014817,62,0.07,none,18.71,-0.5,0,0.5,0,nan,nan,
AAQFT37976,-5.5,2.5,0.01231,0.022555,62,0.05,none,18.67,-0.5,0,0.5,0,nan,nan,
AAQFT37976,-5,3,0.01939,0.020362,61,0.04,none,18.76,-0.5,0,0.5,0,nan,nan,
AAQFT37976,-4.5,3.5,0.013896,0.0914,61,0.04,none,18.7,-0.5,0,0.5,0,nan,nan,
AAQFT37976,-4,4,0.017208,0.0624,61,0.04,none,18.65,-0.5,0,0.5,0,nan,nan,
AAQFT37976,-3.5,4.5,0.014679,0.021863,61,0.04,none,18.05,-0.5,0,0.5,0,nan,nan,
AAQFT37976,-3,5,0.011334,0.029562,60,0.02,none,17.83,-0.5,0,0.5,0,nan,nan,
AAQFT37976,-2.5,5.5,0.01253,0.025544,60,0.02,none,17.79,-0.5,0,0.5,0,nan,nan,
AAQFT37976,-2,6,0.012946,0.021452,59,-0.01,none,17.88,-0.5,0,0.5,0,nan,nan,
AAQFT37976,-1.5,6.5,0.012009,0.019361,59,0.01,none,17.88,-0.5,0,0.5,0,nan,nan,
AAQFT37976,-1,7,0.013493,0.012424,58,0.01,none,17.89,-0.5,0,0.5,0,nan,nan,
AAQFT37976,-0.5,7.5,0.011427,0.023131,58,0.02,none,17.38,-0.5,0,0.5,0,nan,nan,
AAQFT37976,0,8,0.017612,0.012704,57,-0.14,none,15.28,-0.5,0,0.5,0,nan,nan,
AAQFT37976,0.5,8.5,0.008856,0.002393,53,-0.59,none,13.96,-0.5,0,0.5,0,nan,nan,
AAQFT37976,1,9,0.013151,0.015704,46,-0.47,none,13.79,-0.5,0,0.5,0,nan,nan,
AAQFT37976,1.5,9.5,0.015987,0.022719,41,-0.52,none,13.63,-0.5,0,0.5,0,nan,nan,
AAQFT37976,2,10,0.007454,0.011938,35,-0.46,none,13.78,-0.5,0,0.5,0,nan,nan,
AAQFT37976,2.5,10.5,0.0063,0.005254,30,-0.27,none,15.79,-0.5,0,0.5,0,nan,nan,
AAQFT37976,3,11,0.008086,0.009977,27,-0.16,none,15.98,-0.5,0,0.5,0,nan,nan,
AAQFT37976,3.5,11.5,0.009257,0.005319,27,-0.12,none,16.18,-0.5,0,0.5,0,nan,nan,
AAQFU96818,-8,0,0.01823,0.02258,48,0,radio,28.45,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,-7.5,0.5,0.017592,0.021854,48,-0.01,radio,27.46,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,-7,1,0.01533,0.017024,47,-0.01,radio,27.45,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,-6.5,1.5,0.019487,0.009279,47,-0.01,radio,27.75,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,-6,2,0.020226,0.044212,47,-0.01,radio,27.54,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,-5.5,2.5,0.01905,0.015933,47,-0.01,radio,27.38,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,-5,3,0.019579,0.014446,47,-0.01,radio,25.21,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,-4.5,3.5,0.019252,0.0156,47,0,radio,25.04,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,-4,4,0.019552,0.016909,46,0.01,radio,24.92,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,-3.5,4.5,0.019853,0.015857,46,0,radio,23.54,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,-3,5,0.021866,0.016711,46,0.02,radio,23.5,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,-2.5,5.5,0.022588,0.017684,46,0.01,radio,23.49,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,-2,6,0.022172,0.045818,46,0,radio,24.09,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,-1.5,6.5,0.022942,0.038247,46,0,radio,23.83,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,-1,7,0.022619,0.019431,46,0.01,radio,23.46,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,-0.5,7.5,0.021649,0.019753,45,-0.01,radio,19.9,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,0,8,0.00033,0.003041,45,-0.82,radio,19.57,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,0.5,8.5,0.012409,0.018405,37,-0.42,radio,23.02,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,1,9,0.010109,0.031117,32,-0.09,radio,17.32,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,1.5,9.5,0.006431,0.033007,31,-0.02,radio,17.29,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,2,10,0.006727,0.033981,31,0.03,radio,17.19,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,2.5,10.5,0.011023,0.039765,30,-0.06,radio,15.58,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,3,11,0.008465,0.038043,29,0.01,radio,15.51,-2,-0.4,1.6,1,-0.9,0,
AAQFU96818,3.5,11.5,0.011859,0.042487,29,0.01,radio,15.54,-2,-0.4,1.6,1,-0.9,0,
AAQFY01949,-8,0,0.007833,0.068859,33,0,none,31.52,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,-7.5,0.5,0.00769,0.012182,35,0.19,none,31.52,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,-7,1,0.003639,0.019741,35,0.01,none,30.51,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,-6.5,1.5,0.006043,0.05923,35,-0.03,none,30.74,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,-6,2,0.006892,0.015221,34,0,none,30.03,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,-5.5,2.5,0.006965,0.058058,35,0.05,none,30.16,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,-5,3,0.006195,0.015867,34,0.01,none,30.51,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,-4.5,3.5,0.005912,0.01797,35,-0.01,none,28.53,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,-4,4,0.004911,0.010409,35,-0.05,none,27.18,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,-3.5,4.5,0.004765,0.017375,35,-0.13,none,26.78,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,-3,5,0.004137,0.012107,30,-0.15,none,26.75,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,-2.5,5.5,0.003487,0.018597,29,-0.14,none,25.68,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,-2,6,0.004139,0.016237,27,-0.08,none,25.1,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,-1.5,6.5,0.00464,0.015553,26,-0.08,none,24.24,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,-1,7,0.003528,0.015685,26,-0.06,none,23.63,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,-0.5,7.5,0.002475,0.014304,24,-0.18,none,22.02,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,0,8,0.00184,0.005963,20,-0.36,none,21.28,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,0.5,8.5,0.000575,0.003148,15,-0.43,none,17.04,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,1,9,0.000853,0.004914,11,-0.31,none,16.86,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,1.5,9.5,0.012214,0.011127,9,-0.16,none,16.94,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,2,10,0.029869,0.062765,7,-0.08,none,13.72,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,2.5,10.5,0.035615,0.05484,7,-0.04,none,13.7,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,3,11,0.034746,0.058987,7,-0.04,none,13.64,-6,-3.9,2.1,0,nan,nan,
AAQFY01949,3.5,11.5,0.033075,0.055285,6,-0.03,none,14.82,-6,-3.9,2.1,0,nan,nan,
AAQFZ18123,-8,0,0.021165,0.013698,48,0,none,24.52,-2,-1.1,0.9,0,nan,nan,
AAQFZ18123,-7.5,0.5,0.020017,0.015398,47,-0.02,none,23.81,-2,-1.1,0.9,0,nan,nan,
AAQFZ18123,-7,1,0.022725,0.01544,47,-0.01,none,23.95,-2,-1.1,0.9,0,nan,nan,
AAQFZ18123,-6.5,1.5,0.023301,0.017198,47,-0.03,none,22.99,-2,-1.1,0.9,0,nan,nan,
AAQFZ18123,-6,2,0.024908,0.016964,47,-0.02,none,23.04,-2,-1.1,0.9,0,nan,nan,
AAQFZ18123,-5.5,2.5,0.023392,0.015181,46,-0.03,none,23.03,-2,-1.1,0.9,0,nan,nan,
AAQFZ18123,-5,3,0.024318,0.016762,46,-0.02,none,22.86,-2,-1.1,0.9,0,nan,nan,
AAQFZ18123,-4.5,3.5,0.024213,0.018794,47,0.04,none,22.94,-2,-1.1,0.9,0,nan,nan,
